HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.desc1,Input.desc2,Answer.first.first,Answer.second.second,Approve,Reject
3RKHNXPHGWXND0JYCKZVX85K6L9KUL,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,30IQTZXKAK7G4Y4J3Z51MFK2UIP0X5,A1B2NCYZRZVNBV,Approved,Sat Apr 10 18:39:35 PDT 2021,Sat Apr 10 18:39:59 PDT 2021,Sat Apr 10 19:39:59 PDT 2021,Sat Apr 10 18:58:28 PDT 2021,,,24,100% (1/1),100% (1/1),100% (1/1),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-anna-shvets-4588065.jpg,A white rabbit wearing an yellow glasses.,Bunny with yellow glasses in a yellow background.,FALSE,TRUE,2,
3RKHNXPHGWXND0JYCKZVX85K6L9KUL,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,30JNVC0OR9L76193FTHUYZNQJW4QH0,A280UKMMBLRURU,Approved,Sat Apr 10 18:42:13 PDT 2021,Sat Apr 10 18:42:35 PDT 2021,Sat Apr 10 19:42:35 PDT 2021,Sat Apr 10 18:58:28 PDT 2021,,,22,100% (29/29),100% (29/29),100% (29/29),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-anna-shvets-4588065.jpg,A white rabbit wearing an yellow glasses.,Bunny with yellow glasses in a yellow background.,FALSE,TRUE,,
3RKHNXPHGWXND0JYCKZVX85K6L9KUL,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,32SCWG5HIH5690O7JXB1138Q5M26PO,A3TDPXTB6Y6H1I,Approved,Sat Apr 10 18:43:47 PDT 2021,Sat Apr 10 18:44:01 PDT 2021,Sat Apr 10 19:44:01 PDT 2021,Sat Apr 10 18:58:28 PDT 2021,,,14,100% (5/5),100% (5/5),100% (5/5),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-anna-shvets-4588065.jpg,A white rabbit wearing an yellow glasses.,Bunny with yellow glasses in a yellow background.,FALSE,TRUE,,
3RKHNXPHGWXND0JYCKZVX85K6L9KUL,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,33L7PJKHCGZR5602TTHJQR5E0KD8TH,A1188PF2HXG2G6,Approved,Sat Apr 10 18:42:54 PDT 2021,Sat Apr 10 18:43:14 PDT 2021,Sat Apr 10 19:43:14 PDT 2021,Sat Apr 10 18:58:28 PDT 2021,,,20,100% (12/12),100% (12/12),100% (12/12),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-anna-shvets-4588065.jpg,A white rabbit wearing an yellow glasses.,Bunny with yellow glasses in a yellow background.,FALSE,TRUE,,
3RKHNXPHGWXND0JYCKZVX85K6L9KUL,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,3XIQGXAUMC9UM943OYQA1UUP2WV7XC,A25EVN04BC2KJ6,Approved,Sat Apr 10 18:40:36 PDT 2021,Sat Apr 10 18:45:02 PDT 2021,Sat Apr 10 19:45:02 PDT 2021,Sat Apr 10 18:58:28 PDT 2021,,,266,100% (31/31),100% (31/31),100% (31/31),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-anna-shvets-4588065.jpg,A white rabbit wearing an yellow glasses.,Bunny with yellow glasses in a yellow background.,FALSE,TRUE,,
324N5FAHSXCNQF8YHA90TU73KSIKVA,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,33CKWXB73JL8LM48SPOU5BZBUVG11H,ABNR8ID5Q3CYA,Approved,Sat Apr 10 18:39:33 PDT 2021,Sat Apr 10 18:39:46 PDT 2021,Sat Apr 10 19:39:46 PDT 2021,Sat Apr 10 18:58:19 PDT 2021,,,13,100% (5/5),100% (5/5),100% (5/5),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-badr-khechchab-4233098.jpg,A man with plaid shorts on is skateboarding on a half pipe.,A man skateboarding on the side of a wall with a mural of a beach scene.,TRUE,FALSE,2,
324N5FAHSXCNQF8YHA90TU73KSIKVA,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,3GGAI1SQEVZP4E0V18WC6Z65W32MC0,A3KPQ7L5FS8SD6,Approved,Sat Apr 10 18:44:18 PDT 2021,Sat Apr 10 18:44:47 PDT 2021,Sat Apr 10 19:44:47 PDT 2021,Sat Apr 10 18:58:19 PDT 2021,,,29,100% (4/4),100% (4/4),100% (4/4),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-badr-khechchab-4233098.jpg,A man with plaid shorts on is skateboarding on a half pipe.,A man skateboarding on the side of a wall with a mural of a beach scene.,TRUE,FALSE,,
324N5FAHSXCNQF8YHA90TU73KSIKVA,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,3LS2AMNW5FRHYIVQJ6CKI8KRVIIOQM,A280UKMMBLRURU,Approved,Sat Apr 10 18:44:09 PDT 2021,Sat Apr 10 18:44:54 PDT 2021,Sat Apr 10 19:44:54 PDT 2021,Sat Apr 10 18:58:19 PDT 2021,,,45,100% (29/29),100% (29/29),100% (29/29),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-badr-khechchab-4233098.jpg,A man with plaid shorts on is skateboarding on a half pipe.,A man skateboarding on the side of a wall with a mural of a beach scene.,FALSE,TRUE,,
324N5FAHSXCNQF8YHA90TU73KSIKVA,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,3NLZY2D53PQ9SXST6EWSQRGX0DDLQ2,A3ENQKD0V9VHBF,Approved,Sat Apr 10 18:42:21 PDT 2021,Sat Apr 10 18:42:41 PDT 2021,Sat Apr 10 19:42:41 PDT 2021,Sat Apr 10 18:58:20 PDT 2021,,,20,100% (13/13),100% (13/13),100% (13/13),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-badr-khechchab-4233098.jpg,A man with plaid shorts on is skateboarding on a half pipe.,A man skateboarding on the side of a wall with a mural of a beach scene.,FALSE,TRUE,,
324N5FAHSXCNQF8YHA90TU73KSIKVA,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,3X73LLYYQ1FM34WBZ1PDU5SLELHNHA,A25EVN04BC2KJ6,Approved,Sat Apr 10 18:40:17 PDT 2021,Sat Apr 10 18:43:53 PDT 2021,Sat Apr 10 19:43:53 PDT 2021,Sat Apr 10 18:58:20 PDT 2021,,,216,100% (31/31),100% (31/31),100% (31/31),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-badr-khechchab-4233098.jpg,A man with plaid shorts on is skateboarding on a half pipe.,A man skateboarding on the side of a wall with a mural of a beach scene.,FALSE,TRUE,,
3IJ95K7NDXD5GO36PS2ULLLXR8ZNGT,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,3137ONMDKG6492ONMW4CJIMBLT3EGD,A3KPQ7L5FS8SD6,Approved,Sat Apr 10 18:45:11 PDT 2021,Sat Apr 10 18:45:32 PDT 2021,Sat Apr 10 19:45:32 PDT 2021,Sat Apr 10 18:58:25 PDT 2021,,,21,100% (4/4),100% (4/4),100% (4/4),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,The woman is wearing a red shirt and glasses and throwing red cards.,The woman in the sunglasses is throwing uno cards all over.,TRUE,FALSE,1,
3IJ95K7NDXD5GO36PS2ULLLXR8ZNGT,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,32Z9ZLUT1LL4LPWN0GPQ9USQ4VMOHQ,A280UKMMBLRURU,Approved,Sat Apr 10 18:43:30 PDT 2021,Sat Apr 10 18:43:49 PDT 2021,Sat Apr 10 19:43:49 PDT 2021,Sat Apr 10 18:58:25 PDT 2021,,,19,100% (29/29),100% (29/29),100% (29/29),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,The woman is wearing a red shirt and glasses and throwing red cards.,The woman in the sunglasses is throwing uno cards all over.,FALSE,TRUE,,
3IJ95K7NDXD5GO36PS2ULLLXR8ZNGT,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,378XPAWRUCEFFGD6WF2T8B90FRXAI6,A25EVN04BC2KJ6,Approved,Sat Apr 10 18:40:12 PDT 2021,Sat Apr 10 18:43:39 PDT 2021,Sat Apr 10 19:43:39 PDT 2021,Sat Apr 10 18:58:25 PDT 2021,,,207,100% (31/31),100% (31/31),100% (31/31),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,The woman is wearing a red shirt and glasses and throwing red cards.,The woman in the sunglasses is throwing uno cards all over.,TRUE,FALSE,,
3IJ95K7NDXD5GO36PS2ULLLXR8ZNGT,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,38F5OAUN5NDX0J4OJU8OY86VE6CH7T,AX23UVYGE66SF,Approved,Sat Apr 10 18:45:06 PDT 2021,Sat Apr 10 18:46:50 PDT 2021,Sat Apr 10 19:46:50 PDT 2021,Sat Apr 10 18:58:26 PDT 2021,,,104,100% (3/3),100% (3/3),100% (3/3),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,The woman is wearing a red shirt and glasses and throwing red cards.,The woman in the sunglasses is throwing uno cards all over.,TRUE,FALSE,,
3IJ95K7NDXD5GO36PS2ULLLXR8ZNGT,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,3RXCAC0YIRQN01EW9TICR8QPAQ58G8,A3ENQKD0V9VHBF,Approved,Sat Apr 10 18:41:58 PDT 2021,Sat Apr 10 18:42:21 PDT 2021,Sat Apr 10 19:42:21 PDT 2021,Sat Apr 10 18:58:26 PDT 2021,,,23,100% (13/13),100% (13/13),100% (13/13),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,The woman is wearing a red shirt and glasses and throwing red cards.,The woman in the sunglasses is throwing uno cards all over.,TRUE,FALSE,,
3S829FDFT227GY7JP8OVD29YGUTDXT,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,3634BBTX0OVAB7UE7VOLMCKRC7AIFR,A25EVN04BC2KJ6,Approved,Sat Apr 10 18:40:38 PDT 2021,Sat Apr 10 18:45:17 PDT 2021,Sat Apr 10 19:45:17 PDT 2021,Sat Apr 10 18:58:28 PDT 2021,,,279,100% (31/31),100% (31/31),100% (31/31),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-clive-kim-4220967.jpg,A volcano is erupting bright red lava out the top.,A volcano at night with red glowing lava shooting out.,TRUE,FALSE,2,
3S829FDFT227GY7JP8OVD29YGUTDXT,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 18:37:11 PDT 2021,5,BatchId:4403472;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 18:37:11 PDT 2021,,,36H9ULYP62V66IEKPD9LYDZRPMZJF4,A3TDPXTB6Y6H1I,Approved,Sat Apr 10 18:44:21 PDT 2021,Sat Apr 10 18:44:31 PDT 2021,Sat Apr 10 19:44:31 PDT 2021,Sat Apr 10 18:58:29 PDT 2021,,,10,100% (5/5),100% (5/5),100% (5/5),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-clive-kim-4220967.jpg,A volcano is erupting bright red lava out the top.,A volcano at night with red glowing lava shooting out.,FALSE,TRUE,,
