HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.desc1,Input.desc2,Answer.first.first,Answer.second.second,Approve,Reject
3VLL1PIENQPNPQYNGZQWLH18S8WZO7,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,382M9COHEHGNEKPI61TTNXN2U1WEUR,A3TDUHEBFJ53NM,Approved,Sat Apr 10 14:00:44 PDT 2021,Sat Apr 10 14:01:10 PDT 2021,Sat Apr 10 15:01:10 PDT 2021,Sat Apr 10 15:01:29 PDT 2021,,,26,100% (15/15),100% (15/15),100% (15/15),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-anna-shvets-4588065.jpg,The small white bunny is wearing glasses.,A white rabbit wearing an yellow glasses.,FALSE,TRUE,2,
3VLL1PIENQPNPQYNGZQWLH18S8WZO7,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,38F71OA9GTXW7QK5SAMDE5R8TG8MFP,A2YBRWIUM45CAJ,Approved,Sat Apr 10 14:00:55 PDT 2021,Sat Apr 10 14:03:36 PDT 2021,Sat Apr 10 15:03:36 PDT 2021,Sat Apr 10 15:04:28 PDT 2021,,,161,100% (5/5),100% (5/5),100% (5/5),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-anna-shvets-4588065.jpg,The small white bunny is wearing glasses.,A white rabbit wearing an yellow glasses.,TRUE,TRUE,,
3VLL1PIENQPNPQYNGZQWLH18S8WZO7,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,3BC8WZX3V3XK7W26ODIOHTZ12RIRRD,A38EHOL0U2BTV0,Approved,Sat Apr 10 14:01:58 PDT 2021,Sat Apr 10 14:02:13 PDT 2021,Sat Apr 10 15:02:13 PDT 2021,Sat Apr 10 15:02:29 PDT 2021,,,15,100% (9/9),100% (9/9),100% (9/9),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-anna-shvets-4588065.jpg,The small white bunny is wearing glasses.,A white rabbit wearing an yellow glasses.,FALSE,TRUE,,
3VLL1PIENQPNPQYNGZQWLH18S8WZO7,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,3HPZF4IVNMUPYVP9KBKN0UTC5DTYCF,A25EVN04BC2KJ6,Approved,Sat Apr 10 13:55:10 PDT 2021,Sat Apr 10 14:00:37 PDT 2021,Sat Apr 10 15:00:37 PDT 2021,Sat Apr 10 15:01:28 PDT 2021,,,327,100% (15/15),100% (15/15),100% (15/15),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-anna-shvets-4588065.jpg,The small white bunny is wearing glasses.,A white rabbit wearing an yellow glasses.,FALSE,TRUE,,
3VLL1PIENQPNPQYNGZQWLH18S8WZO7,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,3MH9DQ757WDLYYL9CWJHN08E7HBUGO,A234EAMA401UYP,Approved,Sat Apr 10 14:02:43 PDT 2021,Sat Apr 10 14:03:06 PDT 2021,Sat Apr 10 15:03:06 PDT 2021,Sat Apr 10 15:03:29 PDT 2021,,,23,100% (7/7),100% (7/7),100% (7/7),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-anna-shvets-4588065.jpg,The small white bunny is wearing glasses.,A white rabbit wearing an yellow glasses.,TRUE,FALSE,,
3OJX0UFJ0Z83W4078N867ZR4VRVU9Z,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,34Q075JO1XE8EXJQW6KUR6G1P3O10S,A25EVN04BC2KJ6,Approved,Sat Apr 10 13:55:01 PDT 2021,Sat Apr 10 13:59:57 PDT 2021,Sat Apr 10 14:59:57 PDT 2021,Sat Apr 10 15:00:28 PDT 2021,,,296,100% (15/15),100% (15/15),100% (15/15),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-badr-khechchab-4233098.jpg,The man is skateboarding at the park.,The man was riding his skateboard all over the park with the sun shining down.,TRUE,FALSE,,
3OJX0UFJ0Z83W4078N867ZR4VRVU9Z,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,37TRT2X24QSGT124KBNPFN86AOLJB0,AJDPFPELWYQ7D,Approved,Sat Apr 10 14:00:32 PDT 2021,Sat Apr 10 14:00:55 PDT 2021,Sat Apr 10 15:00:55 PDT 2021,Sat Apr 10 15:01:28 PDT 2021,,,23,100% (8/8),100% (8/8),100% (8/8),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-badr-khechchab-4233098.jpg,The man is skateboarding at the park.,The man was riding his skateboard all over the park with the sun shining down.,FALSE,TRUE,2,
3OJX0UFJ0Z83W4078N867ZR4VRVU9Z,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,3LRKMWOKB5IC537CJ4X02OTSZGL2Z2,A13YTGRLTS80MU,Approved,Sat Apr 10 13:56:24 PDT 2021,Sat Apr 10 13:57:27 PDT 2021,Sat Apr 10 14:57:27 PDT 2021,Sat Apr 10 14:57:28 PDT 2021,,,63,100% (5/5),100% (5/5),100% (5/5),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-badr-khechchab-4233098.jpg,The man is skateboarding at the park.,The man was riding his skateboard all over the park with the sun shining down.,FALSE,TRUE,,
3OJX0UFJ0Z83W4078N867ZR4VRVU9Z,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,3O6CYIULED2HVKB9R1NZ93U2151WUP,ANONYKAVCEV2H,Approved,Sat Apr 10 14:02:34 PDT 2021,Sat Apr 10 14:03:43 PDT 2021,Sat Apr 10 15:03:43 PDT 2021,Sat Apr 10 15:04:29 PDT 2021,,,69,100% (2/2),100% (2/2),100% (2/2),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-badr-khechchab-4233098.jpg,The man is skateboarding at the park.,The man was riding his skateboard all over the park with the sun shining down.,FALSE,TRUE,,
3OJX0UFJ0Z83W4078N867ZR4VRVU9Z,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,3Z3ZLGNNSIVSCT2408SSU5MG0R0Q37,A38EHOL0U2BTV0,Approved,Sat Apr 10 14:02:35 PDT 2021,Sat Apr 10 14:02:46 PDT 2021,Sat Apr 10 15:02:46 PDT 2021,Sat Apr 10 15:03:28 PDT 2021,,,11,100% (9/9),100% (9/9),100% (9/9),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-badr-khechchab-4233098.jpg,The man is skateboarding at the park.,The man was riding his skateboard all over the park with the sun shining down.,FALSE,TRUE,,
3VJ4PFXFJ38H1NAC0TM63U2O19DUAE,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,386CSBG1OZNR9CPMJAQQ18Y0AI2Q6D,AJDPFPELWYQ7D,Approved,Sat Apr 10 14:02:47 PDT 2021,Sat Apr 10 14:03:02 PDT 2021,Sat Apr 10 15:03:02 PDT 2021,Sat Apr 10 15:03:29 PDT 2021,,,15,100% (8/8),100% (8/8),100% (8/8),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,A woman is doing a card trick.,The woman is wearing a red shirt and glasses and throwing red cards.,FALSE,TRUE,2,
3VJ4PFXFJ38H1NAC0TM63U2O19DUAE,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,3NGMS9VZTLJQ1GSO6NI0JF7ZWFWFFB,A2PJBSDDN22XIX,Approved,Sat Apr 10 14:03:09 PDT 2021,Sat Apr 10 14:03:30 PDT 2021,Sat Apr 10 15:03:30 PDT 2021,Sat Apr 10 15:03:31 PDT 2021,,,21,100% (3/3),100% (3/3),100% (3/3),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,A woman is doing a card trick.,The woman is wearing a red shirt and glasses and throwing red cards.,FALSE,TRUE,,
3VJ4PFXFJ38H1NAC0TM63U2O19DUAE,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,3PWWM24LHSZXL76PAEXNP4WO07E823,A25EVN04BC2KJ6,Approved,Sat Apr 10 13:55:05 PDT 2021,Sat Apr 10 14:00:14 PDT 2021,Sat Apr 10 15:00:14 PDT 2021,Sat Apr 10 15:00:28 PDT 2021,,,309,100% (15/15),100% (15/15),100% (15/15),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,A woman is doing a card trick.,The woman is wearing a red shirt and glasses and throwing red cards.,FALSE,TRUE,,
3VJ4PFXFJ38H1NAC0TM63U2O19DUAE,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,3TY7ZAOG5FLAKY5C4GQCWLC0Y9OK0E,A3TDUHEBFJ53NM,Approved,Sat Apr 10 14:02:12 PDT 2021,Sat Apr 10 14:02:35 PDT 2021,Sat Apr 10 15:02:35 PDT 2021,Sat Apr 10 15:03:28 PDT 2021,,,23,100% (15/15),100% (15/15),100% (15/15),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,A woman is doing a card trick.,The woman is wearing a red shirt and glasses and throwing red cards.,FALSE,TRUE,,
3VJ4PFXFJ38H1NAC0TM63U2O19DUAE,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,3WQ3B2KGE8H9YKM0UMHJBNCKG7LB1O,A13YTGRLTS80MU,Approved,Sat Apr 10 13:57:28 PDT 2021,Sat Apr 10 13:59:51 PDT 2021,Sat Apr 10 14:59:51 PDT 2021,Sat Apr 10 15:00:28 PDT 2021,,,143,100% (5/5),100% (5/5),100% (5/5),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,A woman is doing a card trick.,The woman is wearing a red shirt and glasses and throwing red cards.,FALSE,TRUE,,
3V8JSVE8YYR189BTQZLH2YYSICNEYS,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,37QW5D2ZRGNQQ6NN4TCTGM9SY1DS8Q,AJDPFPELWYQ7D,Approved,Sat Apr 10 14:03:05 PDT 2021,Sat Apr 10 14:03:19 PDT 2021,Sat Apr 10 15:03:19 PDT 2021,Sat Apr 10 15:03:30 PDT 2021,,,14,100% (8/8),100% (8/8),100% (8/8),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-clive-kim-4220967.jpg,A volcano is erupting bright red lava out the top.,A Beautiful view of a volcano is erupting at night.,TRUE,FALSE,1,
3V8JSVE8YYR189BTQZLH2YYSICNEYS,3D4BPCICWK3NL5FG1EHDN5R4QPBV8R,Select the better descriptor,"Given 2 descriptions of a photo, select the most accurate one.","survey, photo, photography, easy, image, images,,pick,descriptions,simple,select,fast,description,descriptor, options, quick, fast, compare, picture",$0.03,Sat Apr 10 13:54:02 PDT 2021,5,BatchId:4403306;OriginalHitTemplateId:928390912;,1800,3600,Sun Apr 11 13:54:02 PDT 2021,,,3GM6G9ZBKNY6QV26NUR2V969KPGTM4,A3TDUHEBFJ53NM,Approved,Sat Apr 10 14:00:31 PDT 2021,Sat Apr 10 14:01:00 PDT 2021,Sat Apr 10 15:01:00 PDT 2021,Sat Apr 10 15:01:28 PDT 2021,,,29,100% (15/15),100% (15/15),100% (15/15),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-clive-kim-4220967.jpg,A volcano is erupting bright red lava out the top.,A Beautiful view of a volcano is erupting at night.,FALSE,TRUE,,
