HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.summary,Approve,Reject
33IXYHIZB5JB7OIMXEEMTUXN3V2E2H,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:55 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,3U5JL4WY5KAX3MMKM0S3YIAFBBG4XY,AESEZX8S7Z3IC,Approved,Tue Apr 06 11:46:04 PDT 2021,Tue Apr 06 11:46:32 PDT 2021,Tue Apr 06 13:46:32 PDT 2021,Tue Apr 06 13:47:03 PDT 2021,,,28,100% (15/15),100% (15/15),100% (15/15),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-anna-shvets-4588065.jpg,The rabbit was wearing some cool glasses in the photo.,x,
34D9ZRXCYRV1MAI8BOR6OTK0GA3SA3,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,39ASUFLU6X8FVOJDB64G74M6O0PEXT,A2L7S6RZOZ6NM9,Approved,Tue Apr 06 13:53:53 PDT 2021,Tue Apr 06 13:54:06 PDT 2021,Tue Apr 06 15:54:06 PDT 2021,Tue Apr 06 15:54:10 PDT 2021,,,13,100% (12/12),100% (12/12),100% (12/12),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-badr-khechchab-4233098.jpg,The man is skateboarding at the park.,x,
34D9ZRXCYRV1MAI8BOR6OTK0GA3SA3,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,3FTOP5WARFPF9EZUMVQ0V6CNJ1M0JR,AESEZX8S7Z3IC,Approved,Tue Apr 06 11:48:57 PDT 2021,Tue Apr 06 11:49:27 PDT 2021,Tue Apr 06 13:49:27 PDT 2021,Tue Apr 06 13:50:03 PDT 2021,,,30,100% (15/15),100% (15/15),100% (15/15),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-badr-khechchab-4233098.jpg,The man was riding his skateboard all over the park with the sun shining down.,x,
34D9ZRXCYRV1MAI8BOR6OTK0GA3SA3,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,3IAEQB9FMELVEI0N56XAZ3QEFMLWDS,A1IYY75YZQW908,Approved,Tue Apr 06 14:24:46 PDT 2021,Tue Apr 06 14:25:12 PDT 2021,Tue Apr 06 16:25:12 PDT 2021,Tue Apr 06 16:26:09 PDT 2021,,,26,100% (13/13),100% (13/13),100% (13/13),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-badr-khechchab-4233098.jpg,A man with plaid shorts on is skateboarding on a half pipe.,x,
3N7PQ0KLI5Q0S6E51ESRC42F992E3S,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,3E7TUJ2EGCNK2MNFCVNILJI3HMU9DB,A3PE6Y84HH8AKG,Approved,Tue Apr 06 18:47:54 PDT 2021,Tue Apr 06 18:50:06 PDT 2021,Tue Apr 06 20:50:06 PDT 2021,Tue Apr 06 20:50:16 PDT 2021,,,132,100% (13/13),100% (13/13),100% (13/13),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,A woman is doing a card trick.,x,
3N7PQ0KLI5Q0S6E51ESRC42F992E3S,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,3F6HPJW4JD18B8278HDT3KZAIVY2WR,A1IYY75YZQW908,Approved,Tue Apr 06 14:31:44 PDT 2021,Tue Apr 06 14:32:08 PDT 2021,Tue Apr 06 16:32:08 PDT 2021,Tue Apr 06 16:32:09 PDT 2021,,,24,100% (13/13),100% (13/13),100% (13/13),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,The woman is wearing a red shirt and glasses and throwing red cards.,x,
3N7PQ0KLI5Q0S6E51ESRC42F992E3S,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,3G5W44VEU7J7V2GXIIFFHDZG57PKGR,A2L7S6RZOZ6NM9,Approved,Tue Apr 06 13:53:41 PDT 2021,Tue Apr 06 13:53:52 PDT 2021,Tue Apr 06 15:53:52 PDT 2021,Tue Apr 06 15:54:10 PDT 2021,,,11,100% (12/12),100% (12/12),100% (12/12),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,The woman in white is throwing the cards.,x,
3N7PQ0KLI5Q0S6E51ESRC42F992E3S,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,3R0T90IZ1SDPC449Q5YHTUM80Y0CGQ,AESEZX8S7Z3IC,Approved,Tue Apr 06 11:43:31 PDT 2021,Tue Apr 06 11:44:01 PDT 2021,Tue Apr 06 13:44:01 PDT 2021,Tue Apr 06 13:44:03 PDT 2021,,,30,100% (15/15),100% (15/15),100% (15/15),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-bia-sousa-4493795.jpg,The woman in the sunglasses is throwing uno cards all over.,,
34KYK9TV2R965KN0H2R2J446YSOSBY,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,358UUM7WRZ4APDIRFZKICC811W47R8,A1IYY75YZQW908,Approved,Tue Apr 06 14:27:02 PDT 2021,Tue Apr 06 14:27:29 PDT 2021,Tue Apr 06 16:27:29 PDT 2021,Tue Apr 06 16:28:09 PDT 2021,,,27,100% (13/13),100% (13/13),100% (13/13),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-clive-kim-4220967.jpg,A volcano is erupting bright red lava out the top.,x,
34KYK9TV2R965KN0H2R2J446YSOSBY,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,3HMIGG0U4L7NMSZW3Z4IY8XTF4CY8D,A3PE6Y84HH8AKG,Approved,Tue Apr 06 17:53:08 PDT 2021,Tue Apr 06 17:55:57 PDT 2021,Tue Apr 06 19:55:57 PDT 2021,Tue Apr 06 18:35:10 PDT 2021,,,169,100% (13/13),100% (13/13),100% (13/13),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-clive-kim-4220967.jpg,A Beautiful view of a volcano is erupting at night.,x,
34KYK9TV2R965KN0H2R2J446YSOSBY,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,3Y4W8Q93LZLIZT0IFWSED1708D1VDZ,AESEZX8S7Z3IC,Approved,Tue Apr 06 11:48:29 PDT 2021,Tue Apr 06 11:48:56 PDT 2021,Tue Apr 06 13:48:56 PDT 2021,Tue Apr 06 13:49:03 PDT 2021,,,27,100% (15/15),100% (15/15),100% (15/15),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-clive-kim-4220967.jpg,The volcano had begun to spew lava on the ground.,x,
3GMLHYZ0LEYIX58FGZ0M6GKV4YRUYV,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,3180JW2OT4DE4LLVJ1WCC18E0A35JP,A3PE6Y84HH8AKG,Approved,Tue Apr 06 17:50:17 PDT 2021,Tue Apr 06 17:51:23 PDT 2021,Tue Apr 06 19:51:23 PDT 2021,Tue Apr 06 18:35:10 PDT 2021,,,66,100% (13/13),100% (13/13),100% (13/13),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-cottonbro-4769486.jpg,A student seems very exhausted from studying.,x,
3GMLHYZ0LEYIX58FGZ0M6GKV4YRUYV,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,34X6J5FLPTZ3X74T3TKFAC35W5YJQM,A2L7S6RZOZ6NM9,Approved,Tue Apr 06 13:52:33 PDT 2021,Tue Apr 06 13:52:48 PDT 2021,Tue Apr 06 15:52:48 PDT 2021,Tue Apr 06 15:53:09 PDT 2021,,,15,100% (12/12),100% (12/12),100% (12/12),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-cottonbro-4769486.jpg,The woman is sitting in the chair with a book on her face.,x,
3GMLHYZ0LEYIX58FGZ0M6GKV4YRUYV,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,35DR22AR5DLCLQ3GMMNKODI9XBK3XC,AESEZX8S7Z3IC,Approved,Tue Apr 06 11:45:19 PDT 2021,Tue Apr 06 11:45:37 PDT 2021,Tue Apr 06 13:45:37 PDT 2021,Tue Apr 06 13:46:03 PDT 2021,,,18,100% (15/15),100% (15/15),100% (15/15),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-cottonbro-4769486.jpg,The college student was worn out from all the studying.,x,
3GMLHYZ0LEYIX58FGZ0M6GKV4YRUYV,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,3KMS4QQVK2R1H2K27Y9XZSZ44STKFW,A1IYY75YZQW908,Approved,Tue Apr 06 14:28:05 PDT 2021,Tue Apr 06 14:28:29 PDT 2021,Tue Apr 06 16:28:29 PDT 2021,Tue Apr 06 16:29:09 PDT 2021,,,24,100% (13/13),100% (13/13),100% (13/13),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-cottonbro-4769486.jpg,A person with a blonde bun has a book open resting on their face.,,
30P8I9JKOIMK8WNVAN5UR5OLN0W5VF,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,358UUM7WRZ4APDIRFZKICC811W3R7R,A1IYY75YZQW908,Approved,Tue Apr 06 14:26:02 PDT 2021,Tue Apr 06 14:26:35 PDT 2021,Tue Apr 06 16:26:35 PDT 2021,Tue Apr 06 16:27:09 PDT 2021,,,33,100% (13/13),100% (13/13),100% (13/13),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-edu-carvalho-2050975.jpg,An old woman in overhauls is holding a basket of pretty flowers.,x,
30P8I9JKOIMK8WNVAN5UR5OLN0W5VF,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,3BV8HQ2ZZW2ZMWI5UET4B8JV6IR6AX,A3PE6Y84HH8AKG,Approved,Tue Apr 06 19:03:49 PDT 2021,Tue Apr 06 19:05:40 PDT 2021,Tue Apr 06 21:05:40 PDT 2021,Tue Apr 06 21:06:16 PDT 2021,,,111,100% (13/13),100% (13/13),100% (13/13),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-edu-carvalho-2050975.jpg,An old lady is enjoying her time and carrying a bag of red roses.,x,
30P8I9JKOIMK8WNVAN5UR5OLN0W5VF,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Thu Apr 08 03:02:29 PDT 2021,,,3ITXP059PWKFANJ6VX9K5CI6ET3SJ4,AESEZX8S7Z3IC,Approved,Tue Apr 06 11:44:01 PDT 2021,Tue Apr 06 11:44:28 PDT 2021,Tue Apr 06 13:44:28 PDT 2021,Tue Apr 06 13:45:03 PDT 2021,,,27,100% (15/15),100% (15/15),100% (15/15),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-edu-carvalho-2050975.jpg,The older wise woman was looking up at the beautiful sun as she was enjoying her day.,,
3NOEP8XAU43G5VA9UHFQDWQNUB5PXO,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Wed Apr 07 11:42:56 PDT 2021,,,31JLPPHS2UVPRHPOLV0O50RGL8RO36,A3PE6Y84HH8AKG,Approved,Tue Apr 06 18:52:00 PDT 2021,Tue Apr 06 18:52:44 PDT 2021,Tue Apr 06 20:52:44 PDT 2021,Tue Apr 06 20:53:16 PDT 2021,,,44,100% (13/13),100% (13/13),100% (13/13),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-eric-christian-capilador-6008360.jpg,A stylish girl is posing.,x,
3NOEP8XAU43G5VA9UHFQDWQNUB5PXO,3M7B7ZP99O8OH4AC1GOUZXWF8F2RI1,Describe some images in brief sentences,Briefly describe some photos in English as factually as possible.,"image, summarization, brief, easy, simple, images, photo, photos, photography, describe, description, descriptions",$0.05,Tue Apr 06 11:42:56 PDT 2021,5,BatchId:4397900;OriginalHitTemplateId:928390876;,10800,7200,Wed Apr 07 11:42:56 PDT 2021,,,33FBRBDW6O0AJPYR77MT1H5ACF3C8Q,A2L7S6RZOZ6NM9,Approved,Tue Apr 06 13:52:49 PDT 2021,Tue Apr 06 13:53:02 PDT 2021,Tue Apr 06 15:53:02 PDT 2021,Tue Apr 06 15:53:09 PDT 2021,,,13,100% (12/12),100% (12/12),100% (12/12),https://nets213hw.s3.us-east-2.amazonaws.com/photos/pexels-eric-christian-capilador-6008360.jpg,The woman in the white shirt is standing outside pointing toward something.,x,
